@relation combi
@attribute Id numeric
@attribute Alley {'None','Pave','Grvl'}
@attribute BedroomAbvGr numeric
@attribute BldgType string
@attribute BsmtCond {'None','Po','Fa','TA','Gd','Ex'}
@attribute BsmtExposure {'None','No','Mn','Av','Gd'}
@attribute BsmtFinSF1 numeric
@attribute BsmtFinSF2 numeric
@attribute BsmtFinType1 {'None','Unf','LwQ','Rec','BLQ','ALQ','GLQ'}
@attribute BsmtFinType2 {'None','Unf','LwQ','Rec','BLQ','ALQ','GLQ'}
@attribute BsmtFullBath numeric
@attribute BsmtHalfBath numeric
@attribute BsmtQual {'None','Po','Fa','TA','Gd','Ex'}
@attribute BsmtUnfSF numeric
@attribute CentralAir {'N','Y'}
@attribute Condition1 string
@attribute Condition2 string
@attribute Electrical string
@attribute EnclosedPorch numeric
@attribute ExterCond {'Po','Fa','TA','Gd','Ex'}
@attribute Exterior1st string
@attribute Exterior2nd string
@attribute ExterQual {'Po','Fa','TA','Gd','Ex'}
@attribute Fence {'None','MnWw','GdWo','MnPrv','GdPrv'}
@attribute FireplaceQu {'None','Po','Fa','TA','Gd','Ex'}
@attribute Fireplaces numeric
@attribute Foundation string
@attribute FullBath numeric
@attribute Functional {'Sal','Sev','Maj2','Maj1','Mod','Min2','Min1','Typ'}
@attribute GarageArea numeric
@attribute GarageCars numeric
@attribute GarageCond {'None','Po','Fa','TA','Gd','Ex'}
@attribute GarageFinish {'None','Unf','RFn','Fin'}
@attribute GarageQual {'None','Po','Fa','TA','Gd','Ex'}
@attribute GarageType string
@attribute GarageYrBlt numeric
@attribute GrLivArea numeric
@attribute HalfBath numeric
@attribute Heating string
@attribute HeatingQC {'Po','Fa','TA','Gd','Ex'}
@attribute HouseStyle string
@attribute KitchenAbvGr numeric
@attribute KitchenQual {'Po','Fa','TA','Gd','Ex'}
@attribute LandSlope {'Sev','Mod','Gtl'}
@attribute LotArea numeric
@attribute LotConfig string
@attribute LotFrontage numeric
@attribute LotShape {'IR3','IR2','IR1','Reg'}
@attribute LowQualFinSF numeric
@attribute MasVnrArea numeric
@attribute MasVnrType string
@attribute MiscFeature string
@attribute MiscVal numeric
@attribute MoSold {'1','2','3','4','5','6','7','8','9','10','11','12'}
@attribute MSSubClass {'20','30','40','45','50','60','70','75','80','85','90','120','150','160','180','190'}
@attribute MSZoning string
@attribute Neighborhood string
@attribute OpenPorchSF numeric
@attribute OverallCond {'1','2','3','4','5','6','7','8','9'}
@attribute OverallQual numeric
@attribute PavedDrive {'N','P','Y'}
@attribute PoolArea numeric
@attribute PoolQC {'None','Fa','TA','Gd','Ex'}
@attribute RoofMatl string
@attribute RoofStyle string
@attribute SaleCondition string
@attribute SaleType string
@attribute ScreenPorch numeric
@attribute Street {'Pave','Grvl'}
@attribute TotalBsmtSF numeric
@attribute TotRmsAbvGrd numeric
@attribute Utilities string
@attribute WoodDeckSF numeric
@attribute X1stFlrSF numeric
@attribute X2ndFlrSF numeric
@attribute X3SsnPorch numeric
@attribute YearBuilt numeric
@attribute YearRemodAdd numeric
@attribute YrSold {'2006','2007','2008','2009','2010'}
@attribute SalePrice numeric
@data
2125,'None',4,'1Fam','TA','No',203,0,'LwQ','Unf',0,0,'TA',897,'Y','Artery','Norm','SBrkr',55,'TA','Wd Sdng','Wd Sdng','TA','None','None',0,'BrkTil',2,'Typ',576,2,'TA','Unf','TA','Detchd',1960,1902,0,'GasA','TA','2Story',1,'TA','Gtl',6120,'Inside',51,'Reg',0,0,'None','None',0,'10','70','RM','OldTown',139,'5',5,'Y',0,'None','CompShg','Gambrel','Normal','WD',0,'Pave',1100,7,'AllPub',0,1226,676,0,1923,1950,'2008',?
2126,'Pave',4,'1Fam','TA','No',0,0,'Unf','Unf',0,0,'TA',810,'Y','Norm','Norm','SBrkr',0,'Gd','VinylSd','VinylSd','TA','None','None',0,'BrkTil',2,'Typ',672,2,'TA','Unf','TA','Detchd',1970,1716,0,'GasA','Ex','1.5Fin',1,'Gd','Gtl',9144,'Inside',60,'Reg',0,0,'None','None',0,'3','50','RL','BrkSide',195,'4',6,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',810,8,'AllPub',0,1170,546,0,1915,2004,'2008',?
2127,'Grvl',5,'2fmCon','TA','Mn',196,0,'Rec','Unf',0,0,'TA',1046,'Y','Norm','Norm','SBrkr',180,'TA','Wd Sdng','Wd Sdng','TA','MnPrv','None',0,'PConc',2,'Typ',360,1,'None','None','None','Detchd',0,1984,0,'GasA','Gd','2.5Unf',1,'TA','Gtl',8094,'Inside',57,'Reg',0,0,'None','Shed',1000,'9','60','RM','OldTown',0,'8',6,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',1242,8,'AllPub',64,1242,742,0,1910,1983,'2008',?
2128,'None',3,'1Fam','Gd','No',0,0,'Unf','Unf',0,0,'Gd',796,'Y','Norm','Norm','SBrkr',0,'TA','MetalSd','MetalSd','Gd','None','None',0,'BrkTil',1,'Typ',228,1,'Fa','Unf','Fa','Detchd',1910,1609,0,'GasA','Ex','1.5Fin',1,'TA','Gtl',4347,'Inside',63,'Reg',0,0,'None','None',0,'6','50','RM','OldTown',182,'8',6,'N',0,'None','CompShg','Gambrel','Normal','WD',0,'Pave',796,7,'AllPub',0,825,784,0,1910,1950,'2008',?
2129,'None',1,'1Fam','TA','No',0,0,'Unf','Unf',0,0,'TA',768,'Y','RRNe','Norm','SBrkr',84,'Gd','Stucco','Wd Shng','Gd','None','None',0,'BrkTil',1,'Typ',440,2,'TA','Unf','TA','Detchd',1930,768,0,'GasA','TA','1Story',1,'TA','Gtl',6291,'Inside',60,'IR1',0,0,'None','None',0,'7','30','RM','IDOTRR',0,'6',6,'N',0,'None','CompShg','Gable','Normal','WD',0,'Grvl',768,4,'AllPub',0,768,0,0,1930,1950,'2008',?
2130,'None',4,'1Fam','TA','No',372,0,'Rec','Unf',0,0,'TA',396,'Y','Norm','Norm','FuseA',80,'TA','MetalSd','MetalSd','TA','None','None',0,'CBlock',1,'Typ',308,1,'TA','Unf','TA','Detchd',1952,1536,1,'GasA','TA','2Story',1,'TA','Gtl',10266,'Inside',60,'Reg',0,0,'None','None',0,'5','70','RM','IDOTRR',216,'6',6,'Y',0,'None','CompShg','Gable','Abnorml','COD',0,'Pave',768,7,'AllPub',0,768,768,0,1952,1952,'2008',?
2131,'None',4,'1Fam','TA','No',0,0,'Unf','Unf',0,0,'TA',1272,'Y','Norm','Norm','SBrkr',0,'TA','Wd Sdng','Wd Sdng','TA','None','Gd',1,'BrkTil',2,'Min1',400,2,'TA','Unf','TA','Detchd',1938,1969,0,'GasA','TA','1.5Fin',1,'TA','Gtl',6876,'Inside',60,'Reg',697,0,'None','None',0,'11','50','RM','IDOTRR',34,'6',6,'Y',0,'None','CompShg','Gable','Normal','COD',0,'Pave',1272,9,'AllPub',0,1272,0,0,1938,1958,'2008',?
2132,'Grvl',2,'1Fam','Fa','No',0,0,'Unf','Unf',0,0,'TA',880,'Y','Norm','Norm','SBrkr',117,'Fa','HdBoard','HdBoard','TA','None','None',0,'BrkTil',2,'Typ',400,2,'Fa','Unf','Fa','Detchd',1950,1308,0,'GasA','Gd','1.5Fin',1,'TA','Gtl',10320,'Inside',60,'Reg',0,0,'None','None',0,'4','50','RM','IDOTRR',0,'6',5,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',880,6,'AllPub',0,880,428,0,1915,1978,'2008',?
2133,'None',2,'1Fam','TA','No',0,0,'Unf','Unf',0,0,'TA',1040,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','TA','None','None',0,'CBlock',1,'Typ',320,2,'TA','Unf','TA','Detchd',1993,1040,0,'GasA','Gd','1Story',1,'TA','Gtl',7200,'Corner',60,'Reg',0,0,'None','None',0,'7','30','RM','IDOTRR',132,'7',6,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',1040,5,'AllPub',0,1040,0,0,1925,1992,'2008',?
2134,'None',3,'1Fam','TA','No',121,0,'Rec','Unf',1,0,'TA',647,'Y','Norm','Norm','SBrkr',0,'TA','Stucco','Stucco','TA','MnPrv','Gd',1,'PConc',2,'Typ',384,1,'TA','Unf','TA','Detchd',1985,1236,0,'GasA','TA','1.5Fin',1,'TA','Gtl',7006,'Inside',62,'Reg',0,0,'None','None',0,'8','50','RM','IDOTRR',0,'6',6,'Y',0,'None','CompShg','Gable','Family','WD',0,'Pave',768,6,'AllPub',0,788,448,0,1925,1950,'2008',?
2135,'None',1,'1Fam','TA','No',0,0,'Unf','Unf',0,0,'Fa',451,'Y','RRNe','Norm','SBrkr',0,'TA','Wd Sdng','Wd Sdng','TA','None','None',0,'BrkTil',1,'Typ',576,2,'TA','Unf','TA','Detchd',1997,759,0,'GasA','TA','1Story',1,'TA','Gtl',10320,'Inside',60,'Reg',0,0,'None','None',0,'8','30','RM','IDOTRR',0,'8',5,'N',0,'None','CompShg','Gable','Family','ConLD',0,'Pave',451,5,'AllPub',40,759,0,0,1912,1991,'2008',?
2136,'Grvl',3,'2fmCon','Fa','No',0,0,'Unf','Unf',0,0,'TA',536,'N','Norm','Norm','FuseF',204,'Fa','AsphShn','AsphShn','Fa','None','None',0,'PConc',2,'Typ',0,0,'None','None','None','None',0,1344,0,'GasA','Ex','2Story',2,'TA','Gtl',10320,'Inside',60,'Reg',0,0,'None','None',0,'5','190','RM','IDOTRR',0,'3',3,'N',0,'None','CompShg','Gable','Normal','WD',0,'Pave',536,8,'AllPub',42,808,536,0,1915,1950,'2008',?
2137,'None',3,'1Fam','TA','No',0,0,'Unf','Unf',0,0,'TA',1046,'N','Feedr','Norm','SBrkr',122,'TA','VinylSd','VinylSd','Gd','None','None',0,'CBlock',1,'Typ',240,1,'TA','Unf','TA','Detchd',1947,1054,0,'GasA','Gd','1Story',1,'TA','Gtl',9488,'Inside',82,'Reg',0,0,'None','None',0,'9','20','RL','Sawyer',60,'6',5,'Y',0,'None','CompShg','Gable','Abnorml','WD',0,'Pave',1046,6,'AllPub',0,1054,0,0,1947,1993,'2008',?
2138,'None',3,'1Fam','TA','Av',784,0,'ALQ','Unf',1,0,'Gd',197,'Y','Feedr','Norm','SBrkr',0,'TA','HdBoard','Wd Sdng','TA','MnPrv','None',0,'CBlock',1,'Typ',440,2,'TA','Unf','TA','Detchd',1996,1075,0,'GasA','TA','SFoyer',1,'Gd','Gtl',11235,'Corner',72,'Reg',0,0,'None','None',0,'5','85','RL','Sawyer',0,'6',5,'Y',0,'None','CompShg','Gable','Abnorml','WD',64,'Pave',981,6,'AllPub',64,1075,0,0,1963,1963,'2008',?
2139,'None',3,'1Fam','TA','Av',528,0,'ALQ','Unf',1,0,'TA',480,'Y','Norm','Norm','SBrkr',0,'TA','HdBoard','Plywood','TA','None','Fa',1,'CBlock',1,'Typ',484,2,'TA','Unf','TA','Attchd',1978,1096,0,'GasA','TA','SLvl',1,'TA','Gtl',13014,'Inside',80,'Reg',0,39,'BrkFace','None',0,'12','80','RL','Sawyer',0,'5',6,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',1008,6,'AllPub',168,1096,0,0,1978,1978,'2008',?
2140,'None',3,'1Fam','TA','No',758,0,'ALQ','Unf',1,0,'TA',234,'Y','Norm','Norm','SBrkr',0,'Fa','HdBoard','HdBoard','TA','MnPrv','None',0,'CBlock',1,'Typ',294,1,'TA','RFn','TA','Attchd',1967,992,0,'GasA','Ex','1Story',1,'Gd','Gtl',10265,'Inside',68,'IR1',0,0,'None','Shed',600,'7','20','RL','Sawyer',0,'7',5,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',992,6,'AllPub',204,992,0,0,1967,2005,'2008',?
2141,'None',3,'1Fam','TA','Gd',450,0,'ALQ','Unf',0,1,'Gd',0,'Y','Norm','Norm','SBrkr',0,'TA','HdBoard','HdBoard','TA','GdWo','Po',1,'CBlock',1,'Typ',504,2,'TA','Fin','TA','Basment',1978,1034,0,'GasA','Ex','SFoyer',1,'TA','Gtl',7703,'CulDSac',72,'IR1',0,40,'BrkCmn','None',0,'5','85','RL','Sawyer',0,'8',6,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',450,6,'AllPub',311,1034,0,0,1978,1978,'2008',?
2142,'None',3,'1Fam','TA','Mn',221,0,'BLQ','Unf',0,0,'TA',852,'Y','Norm','Norm','SBrkr',0,'TA','MetalSd','MetalSd','TA','MnPrv','None',0,'CBlock',1,'Typ',270,1,'TA','RFn','TA','Attchd',1967,1073,0,'GasA','Gd','1Story',1,'TA','Gtl',9981,'Corner',72,'IR1',0,340,'BrkFace','None',0,'3','20','RL','Sawyer',90,'5',5,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',1073,6,'AllPub',0,1073,0,0,1967,1967,'2008',?
2143,'None',2,'1Fam','TA','Av',104,956,'LwQ','ALQ',1,0,'Gd',0,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','TA','None','None',0,'PConc',1,'Typ',506,2,'TA','Unf','TA','Attchd',1984,1126,0,'GasA','TA','SFoyer',1,'TA','Gtl',7400,'CulDSac',72,'IR1',0,0,'None','None',0,'3','85','RL','Sawyer',0,'5',5,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',1060,5,'AllPub',178,1126,0,0,1984,1984,'2008',?
2144,'None',3,'2fmCon','Fa','No',1300,0,'BLQ','Unf',1,0,'TA',0,'Y','Feedr','Norm','SBrkr',190,'TA','BrkFace','Stucco','TA','None','None',0,'PConc',1,'Typ',400,2,'TA','Unf','TA','CarPort',1920,1140,0,'GasA','Fa','1Story',1,'TA','Gtl',12900,'Inside',60,'Reg',0,0,'None','None',0,'1','190','RL','Sawyer',0,'4',5,'Y',0,'None','CompShg','Gable','Alloca','WD',0,'Pave',1300,6,'AllPub',0,1140,0,0,1920,1950,'2008',?
2145,'None',3,'1Fam','TA','No',634,0,'GLQ','Unf',1,0,'TA',326,'Y','Feedr','Norm','SBrkr',0,'Gd','VinylSd','VinylSd','TA','None','None',0,'CBlock',1,'Typ',300,1,'TA','Fin','TA','Attchd',1963,960,0,'GasA','Ex','1Story',1,'Gd','Gtl',9239,'Inside',94,'Reg',0,0,'None','None',0,'5','20','RL','Sawyer',0,'8',5,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',960,6,'AllPub',168,960,0,0,1963,2003,'2008',?
2146,'None',1,'1Fam','Gd','Gd',776,0,'GLQ','Unf',1,0,'TA',212,'Y','PosA','Norm','FuseA',231,'TA','HdBoard','HdBoard','TA','None','TA',1,'CBlock',1,'Typ',621,2,'TA','Unf','TA','Attchd',1956,1188,0,'GasA','TA','1Story',1,'TA','Gtl',14175,'Inside',88,'Reg',0,0,'None','None',0,'6','20','RL','Sawyer',89,'8',6,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',988,4,'AllPub',102,1188,0,0,1956,1956,'2008',?
2147,'None',3,'1Fam','TA','Mn',988,0,'Rec','Unf',1,0,'TA',0,'Y','Norm','Norm','SBrkr',0,'TA','Plywood','Plywood','TA','None','TA',2,'CBlock',2,'Mod',626,2,'TA','Unf','TA','Basment',1960,1721,0,'GasA','Gd','1Story',1,'TA','Gtl',10532,'Corner',80.5,'Reg',0,275,'Stone','None',0,'12','190','RL','ClearCr',84,'3',5,'Y',0,'None','Tar&Grv','Flat','Abnorml','WD',0,'Pave',988,7,'AllPub',50,1721,0,0,1960,1960,'2008',?
2148,'None',2,'1Fam','TA','No',336,0,'ALQ','Unf',1,0,'TA',240,'Y','Norm','Norm','SBrkr',0,'TA','Wd Sdng','Wd Sdng','TA','MnPrv','None',0,'BrkTil',1,'Min1',627,3,'TA','Unf','TA','2Types',1973,1350,1,'GasA','Gd','1.5Fin',1,'Gd','Gtl',8375,'Corner',63,'Reg',0,0,'None','None',0,'6','50','RL','Sawyer',0,'7',5,'N',0,'None','CompShg','Gable','Normal','WD',0,'Pave',576,6,'AllPub',0,864,486,0,1941,1973,'2008',?
2149,'None',3,'1Fam','TA','Av',704,0,'ALQ','Unf',0,0,'Gd',160,'Y','Norm','Norm','SBrkr',0,'Gd','HdBoard','HdBoard','TA','MnPrv','None',0,'PConc',1,'Typ',912,3,'TA','Unf','TA','2Types',1979,904,0,'GasA','Ex','SLvl',1,'Gd','Gtl',10200,'Inside',72,'Reg',0,0,'None','None',0,'6','80','RL','Sawyer',0,'8',5,'Y',0,'None','CompShg','Hip','Normal','WD',0,'Pave',864,5,'AllPub',143,904,0,0,1970,1970,'2008',?
2150,'None',3,'1Fam','TA','Gd',599,0,'GLQ','Unf',1,0,'Gd',925,'Y','Norm','Norm','SBrkr',0,'TA','Plywood','Plywood','TA','None','Gd',2,'CBlock',2,'Typ',478,2,'TA','Fin','TA','Attchd',1979,1524,0,'GasA','TA','1Story',1,'TA','Gtl',20270,'CulDSac',82,'IR1',0,0,'None','None',0,'4','20','RL','ClearCr',0,'6',7,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',1524,7,'AllPub',140,1524,0,0,1979,1979,'2008',?
2151,'None',2,'1Fam','TA','No',0,0,'Unf','Unf',0,0,'TA',570,'Y','Norm','Norm','SBrkr',0,'TA','BrkFace','Plywood','TA','None','Gd',1,'CBlock',1,'Typ',249,1,'TA','Unf','TA','Attchd',1948,1079,0,'GasA','TA','1.5Fin',1,'TA','Gtl',5190,'Inside',50,'Reg',0,0,'None','None',0,'1','50','RL','Edwards',0,'5',7,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',570,5,'AllPub',135,617,462,0,1948,1950,'2008',?
2152,'None',2,'1Fam','TA','Gd',1035,0,'ALQ','Unf',1,0,'TA',545,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','TA','None','Gd',2,'PConc',1,'Typ',0,0,'None','None','None','None',0,1518,0,'GasA','Ex','1Story',1,'Fa','Gtl',19550,'Inside',85,'Reg',0,0,'None','None',0,'1','30','RL','Edwards',39,'7',5,'Y',0,'None','Tar&Grv','Flat','Normal','WD',0,'Pave',1580,5,'AllPub',0,1518,0,0,1940,2007,'2008',?
2153,'None',3,'1Fam','TA','Av',870,0,'Rec','Unf',1,0,'TA',639,'Y','Norm','Norm','FuseA',0,'TA','Wd Sdng','Wd Sdng','TA','MnPrv','TA',1,'CBlock',1,'Typ',322,1,'TA','Unf','TA','Attchd',1956,1509,0,'GasA','TA','1Story',1,'Gd','Gtl',9571,'Inside',68,'Reg',0,0,'None','None',0,'7','20','RL','Edwards',0,'6',5,'Y',0,'None','CompShg','Hip','Normal','WD',576,'Pave',1509,6,'AllPub',158,1509,0,0,1956,1956,'2008',?
2154,'None',2,'Duplex','TA','Av',864,0,'GLQ','Unf',1,0,'Gd',0,'N','Norm','Norm','SBrkr',0,'TA','HdBoard','HdBoard','TA','None','None',0,'PConc',1,'Typ',0,0,'None','None','None','None',0,864,0,'GasA','Fa','SFoyer',1,'TA','Gtl',9350,'Inside',50,'Reg',0,0,'None','None',0,'4','90','RL','Edwards',0,'5',5,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',864,4,'AllPub',0,864,0,0,1975,1975,'2008',?
2155,'None',3,'1Fam','TA','No',324,0,'Rec','Unf',0,0,'TA',297,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','Gd','GdWo','None',0,'CBlock',1,'Typ',280,1,'TA','Unf','TA','Detchd',1962,1269,1,'GasA','TA','2Story',1,'TA','Gtl',9360,'Corner',50,'Reg',0,216,'BrkCmn','None',0,'11','60','RL','Edwards',236,'8',6,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',621,7,'AllPub',0,621,648,0,1962,2001,'2008',?
2156,'None',4,'1Fam','TA','No',779,0,'LwQ','Unf',0,1,'Gd',298,'Y','Norm','Norm','SBrkr',0,'TA','HdBoard','HdBoard','Gd','GdPrv','TA',1,'PConc',2,'Typ',614,2,'TA','Fin','TA','BuiltIn',1995,2814,1,'GasA','Ex','2Story',1,'Gd','Gtl',9771,'Corner',67,'IR3',0,190,'BrkFace','None',0,'6','60','RL','SawyerW',32,'5',6,'Y',0,'None','CompShg','Gable','Normal','WD',216,'Pave',1077,9,'AllPub',48,1093,1721,0,1995,2002,'2008',?
2157,'None',3,'1Fam','TA','No',1271,0,'GLQ','Unf',1,0,'Gd',331,'Y','Norm','Norm','SBrkr',0,'TA','HdBoard','HdBoard','Gd','None','TA',1,'PConc',2,'Typ',534,2,'TA','RFn','TA','Attchd',1994,1626,1,'GasA','Ex','1Story',1,'Gd','Gtl',9938,'Inside',80,'Reg',0,251,'BrkFace','None',0,'4','20','RL','SawyerW',40,'5',7,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',1602,7,'AllPub',424,1626,0,0,1994,1994,'2008',?
2158,'None',4,'1Fam','TA','No',355,0,'GLQ','Unf',0,0,'Gd',457,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','Gd','None','TA',1,'PConc',2,'Typ',453,2,'TA','RFn','TA','Attchd',1993,2200,1,'GasA','Ex','2Story',1,'Gd','Gtl',14171,'CulDSac',67,'IR2',0,0,'None','None',0,'12','60','RL','SawyerW',98,'5',7,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',812,9,'AllPub',168,1101,1099,0,1993,1994,'2008',?
2159,'None',3,'1Fam','TA','Av',0,0,'Unf','Unf',0,0,'Gd',672,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','Gd','None','TA',1,'PConc',2,'Typ',472,2,'TA','Fin','TA','Attchd',1996,2037,1,'GasA','Ex','SLvl',1,'Gd','Gtl',10541,'Corner',85,'IR1',0,0,'None','None',0,'2','80','RL','SawyerW',33,'5',7,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',672,8,'AllPub',100,1302,735,0,1996,1996,'2008',?
2160,'None',3,'1Fam','TA','No',0,0,'Unf','Unf',0,0,'Gd',628,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','Gd','None','Gd',1,'PConc',2,'Typ',484,2,'TA','Fin','TA','BuiltIn',2007,1356,1,'GasA','Ex','2Story',1,'Gd','Gtl',10616,'Inside',65,'IR1',0,0,'None','None',0,'3','60','RL','CollgCr',24,'5',7,'Y',0,'None','CompShg','Gable','Partial','New',0,'Pave',628,6,'AllPub',100,628,728,0,2007,2007,'2008',?
2161,'None',3,'1Fam','TA','Av',0,0,'Unf','Unf',0,0,'Gd',1615,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','Gd','None','Gd',1,'PConc',2,'Typ',864,3,'TA','RFn','TA','Attchd',2007,1615,0,'GasA','Ex','1Story',1,'Gd','Gtl',9345,'Inside',65,'IR1',0,156,'Stone','None',0,'5','20','RL','CollgCr',30,'5',8,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',1615,7,'AllPub',168,1615,0,0,2007,2007,'2008',?
2162,'None',3,'1Fam','TA','Gd',2085,0,'GLQ','Unf',1,0,'Gd',186,'Y','Norm','Norm','SBrkr',70,'TA','VinylSd','VinylSd','Gd','None','Gd',2,'PConc',2,'Typ',1348,3,'TA','RFn','Gd','Attchd',2008,2276,0,'GasA','Ex','1Story',1,'Ex','Gtl',11778,'Inside',91,'Reg',0,554,'Stone','None',0,'6','20','RL','CollgCr',0,'5',9,'Y',0,'None','CompShg','Hip','Abnorml','WD',255,'Pave',2271,7,'AllPub',0,2276,0,0,2008,2008,'2008',?
2163,'None',3,'1Fam','TA','Av',1153,0,'GLQ','Unf',1,0,'Ex',598,'Y','PosN','Norm','SBrkr',0,'TA','VinylSd','VinylSd','Ex','None','Gd',2,'PConc',2,'Typ',874,3,'TA','Fin','TA','Attchd',2008,1766,1,'GasA','Ex','1Story',1,'Ex','Gtl',11778,'Inside',91,'Reg',0,402,'Stone','None',0,'12','20','RL','CollgCr',36,'5',9,'Y',0,'None','CompShg','Hip','Partial','New',0,'Pave',1751,8,'AllPub',216,1766,0,0,2008,2008,'2008',?
2164,'None',3,'1Fam','TA','Gd',770,0,'GLQ','Unf',1,0,'Gd',631,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','Gd','None','Fa',1,'PConc',2,'Typ',811,3,'TA','Fin','TA','Attchd',1995,1511,0,'GasA','Ex','SLvl',1,'Gd','Gtl',11454,'Corner',67,'IR2',0,302,'BrkFace','None',0,'2','80','RL','SawyerW',42,'5',8,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',1401,6,'AllPub',168,1511,0,0,1995,1995,'2008',?
2165,'None',2,'1Fam','Gd','Gd',262,723,'LwQ','ALQ',1,0,'Gd',197,'Y','Norm','Norm','SBrkr',0,'TA','Plywood','Plywood','TA','None','Gd',1,'CBlock',2,'Typ',438,2,'TA','Unf','TA','Attchd',1966,1643,0,'GasA','Ex','1Story',1,'TA','Gtl',11500,'CulDSac',80.5,'IR1',0,0,'None','None',0,'3','20','RL','ClearCr',0,'6',6,'Y',0,'None','Tar&Grv','Flat','Normal','WD',0,'Pave',1182,6,'AllPub',339,1643,0,0,1966,1966,'2008',?
2166,'None',3,'1Fam','TA','No',722,0,'GLQ','Unf',1,0,'Gd',268,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','TA','None','None',0,'PConc',1,'Typ',528,2,'TA','Unf','TA','Detchd',1997,990,0,'GasA','Ex','1Story',1,'TA','Mod',9750,'Inside',65,'Reg',0,0,'None','None',0,'8','20','RL','CollgCr',0,'7',5,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',990,5,'AllPub',168,990,0,0,1994,1994,'2008',?
2167,'None',3,'1Fam','TA','Gd',1308,0,'GLQ','Unf',1,0,'Gd',110,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','TA','None','TA',1,'PConc',2,'Typ',558,2,'TA','RFn','TA','Attchd',1997,1418,0,'GasA','Ex','1Story',1,'Gd','Gtl',8696,'Inside',70,'IR1',0,150,'BrkFace','None',0,'5','20','RL','CollgCr',110,'5',7,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',1418,5,'AllPub',208,1418,0,0,1997,1998,'2008',?
2168,'None',3,'1Fam','TA','No',688,0,'GLQ','Unf',1,0,'Gd',176,'Y','PosN','Norm','SBrkr',0,'TA','VinylSd','VinylSd','TA','None','None',0,'PConc',2,'Typ',600,2,'TA','RFn','TA','Attchd',1997,1771,1,'GasA','Ex','2Story',1,'Gd','Gtl',13142,'Corner',70,'IR1',0,128,'BrkFace','None',0,'7','60','RL','CollgCr',96,'5',6,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',864,6,'AllPub',0,872,899,0,1997,1997,'2008',?
2169,'None',3,'1Fam','TA','Mn',527,0,'GLQ','Unf',0,0,'Gd',255,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','Gd','None','None',0,'PConc',2,'Typ',532,2,'TA','RFn','TA','Attchd',2000,1652,1,'GasA','Ex','2Story',1,'Gd','Gtl',8998,'Inside',68,'IR1',0,120,'BrkFace','None',0,'6','60','RL','CollgCr',70,'5',7,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',782,6,'AllPub',0,782,870,0,2000,2000,'2008',?
2170,'None',3,'1Fam','TA','No',663,0,'GLQ','Unf',1,0,'Gd',265,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','Gd','None','None',0,'PConc',2,'Typ',626,2,'TA','RFn','TA','Attchd',2000,1823,1,'GasA','Ex','2Story',1,'Gd','Gtl',12192,'Inside',75,'IR1',0,0,'None','Shed',4500,'5','60','RL','CollgCr',36,'5',7,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',928,6,'AllPub',192,928,895,0,2000,2001,'2008',?
